Sample_ID	Sex	Run_center	Subsite	Site	Description
700037540	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700037540_from_subject_764083206__sex_male_
700037698	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700037698_from_subject_765034022__sex_female_
700037739	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700037739_from_subject_765377934__sex_female_
700037796	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700037796_from_subject_765337473__sex_female_
700038229	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700038229_from_subject_764669880__sex_male_
700038344	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700038344_from_subject_764892411__sex_male_
700038435	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700038435_from_subject_763536994__sex_male_
700038531	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700038531_from_subject_763880905__sex_male_
700038579	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700038579_from_subject_404239096__sex_male_
700038742	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700038742_from_subject_508703490__sex_female_
700038957	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700038957_from_subject_370027359__sex_male_
700095357	male	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700095357_from_subject_158398106__sex_male_
700095414	male	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700095414_from_subject_158418336__sex_male_
700095778	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700095778_from_subject_160825720__sex_male_
700095960	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700095960_from_subject_160906640__sex_male_
700096051	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700096051_from_subject_160947100__sex_male_
700096572	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700096572_from_subject_160866180__sex_female_
700096594	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700096594_from_subject_160744799__sex_female_
700097238	male	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700097238_from_subject_158216035__sex_male_
700097295	female	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700097295_from_subject_158013734__sex_female_
700097635	male	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700097635_from_subject_158155345__sex_male_
700098271	female	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700098271_from_subject_158742018__sex_female_
700098363	female	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700098363_from_subject_158458797__sex_female_
700098936	female	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700098936_from_subject_158236265__sex_female_
700099006	female	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700099006_from_subject_158114885__sex_female_
700099063	female	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700099063_from_subject_158276726__sex_female_
700099594	male	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700099594_from_subject_158438567__sex_male_
700099750	male	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700099750_from_subject_158964549__sex_male_
700100231	female	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700100231_from_subject_158883629__sex_female_
700101642	male	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700101642_from_subject_159389382__sex_male_
700102246	male	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700102246_from_subject_159166850__sex_male_
700102589	female	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700102589_from_subject_159227541__sex_female_
700102909	male	BCM	Saliva	Oral	HMP_Human_metagenome_sample_700102909_from_subject_159146620__sex_male_
700103279	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700103279_from_subject_682449369__sex_female_
700103431	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700103431_from_subject_763860675__sex_male_
700103606	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700103606_from_subject_765094712__sex_male_
700103654	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700103654_from_subject_763759525__sex_female_
700105154	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700105154_from_subject_612472597__sex_female_
700105211	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700105211_from_subject_763820215__sex_female_
700105264	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700105264_from_subject_764325968__sex_male_
700105356	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700105356_from_subject_764487809__sex_male_
700105419	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700105419_from_subject_763557224__sex_female_
700105621	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700105621_from_subject_953045535__sex_female_
700105667	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700105667_from_subject_763456073__sex_female_
700105780	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700105780_from_subject_375450439__sex_female_
700105835	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700105835_from_subject_763516763__sex_male_
700105883	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700105883_from_subject_668248235__sex_male_
700106000	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700106000_from_subject_764184357__sex_female_
700106066	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700106066_from_subject_737052003__sex_female_
700106339	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700106339_from_subject_289996019__sex_male_
700106397	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700106397_from_subject_517810313__sex_male_
700106494	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700106494_from_subject_553359145__sex_female_
700106552	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700106552_from_subject_208027353__sex_female_
700106600	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700106600_from_subject_763982056__sex_male_
700106648	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700106648_from_subject_764224817__sex_male_
700106810	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700106810_from_subject_764143897__sex_female_
700106858	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700106858_from_subject_764811490__sex_female_
700106931	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700106931_from_subject_147406386__sex_male_
700107820	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700107820_from_subject_161311242__sex_male_
700108288	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700108288_from_subject_160825720__sex_male_
700108477	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700108477_from_subject_160967330__sex_male_
700108958	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700108958_from_subject_161007791__sex_female_
700109111	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700109111_from_subject_970836795__sex_female_
700109234	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700109234_from_subject_638754422__sex_female_
700109321	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700109321_from_subject_160866180__sex_female_
700109387	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700109387_from_subject_370425937__sex_female_
700109453	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700109453_from_subject_161554003__sex_male_
700109811	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700109811_from_subject_160947100__sex_male_
700109991	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700109991_from_subject_161412393__sex_male_
700110225	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700110225_from_subject_161473083__sex_female_
700110291	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700110291_from_subject_892969023__sex_female_
700110357	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700110357_from_subject_650853796__sex_female_
700110705	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700110705_from_subject_492786515__sex_male_
700110816	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700110816_from_subject_809635352__sex_female_
700111030	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700111030_from_subject_686765762__sex_male_
700111443	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700111443_from_subject_451588811__sex_female_
700111509	male	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700111509_from_subject_336497421__sex_male_
700111578	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700111578_from_subject_937495960__sex_female_
700111815	female	JCVI	Saliva	Oral	HMP_Human_metagenome_sample_700111815_from_subject_414519462__sex_female_
700113014	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700113014_from_subject_764750800__sex_male_
700113056	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700113056_from_subject_764872181__sex_male_
700113485	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700113485_from_subject_763719065__sex_female_
700114001	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700114001_from_subject_763395383__sex_male_
700114106	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700114106_from_subject_763840445__sex_female_
700114168	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700114168_from_subject_289996019__sex_male_
700114219	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700114219_from_subject_663835652__sex_female_
700114330	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700114330_from_subject_765560005__sex_male_
700114372	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700114372_from_subject_764953101__sex_male_
700114707	male	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700114707_from_subject_764831721__sex_male_
700114807	female	WUGC	Saliva	Oral	HMP_Human_metagenome_sample_700114807_from_subject_375450439__sex_female_
700013549	female	BCM	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700013549_from_subject_158013734__sex_female_
700014386	male	BCM,BI	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700014386_from_subject_158398106__sex_male_
700014488	male	BI,BCM	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700014488_from_subject_158438567__sex_male_
700014497	male	BI,BCM	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700014497_from_subject_158418336__sex_male_
700014555	female	BI,BCM	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700014555_from_subject_158458797__sex_female_
700014718	male	JCVI,BI	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700014718_from_subject_158479027__sex_male_
700014828	male	JCVI,BI	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700014828_from_subject_158721788__sex_male_
700014832	male	JCVI,BI	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700014832_from_subject_158499257__sex_male_
700014954	male	JCVI,WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700014954_from_subject_158822939__sex_male_
700015113	female	BI,BCM	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700015113_from_subject_158883629__sex_female_
700015179	female	BI,BCM	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700015179_from_subject_158742018__sex_female_
700015245	male	JCVI,WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700015245_from_subject_158802708__sex_male_
700015386	female	JCVI,BI	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700015386_from_subject_159025240__sex_female_
700015390	male	JCVI,WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700015390_from_subject_158924089__sex_male_
700015394	female	JCVI,BI	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700015394_from_subject_158944319__sex_female_
700015702	female	JCVI,BI	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700015702_from_subject_158984779__sex_female_
700015979	female	JCVI,WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700015979_from_subject_159247771__sex_female_
700016000	male	WUGC,BCM	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700016000_from_subject_158964549__sex_male_
700016004	female	JCVI,WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700016004_from_subject_159005010__sex_female_
700016008	female	JCVI,WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700016008_from_subject_159085930__sex_female_
700016136	male	BCM,WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700016136_from_subject_159146620__sex_male_
700016542	female	BCM	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700016542_from_subject_159227541__sex_female_
700016608	male	BCM,WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700016608_from_subject_159166850__sex_male_
700016902	male	BCM	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700016902_from_subject_159389382__sex_male_
700021295	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700021295_from_subject_763516763__sex_male_
700021677	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700021677_from_subject_763536994__sex_male_
700021902	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700021902_from_subject_763820215__sex_female_
700023066	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023066_from_subject_763698834__sex_female_
700023237	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023237_from_subject_763840445__sex_female_
700023290	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023290_from_subject_763597684__sex_male_
700023447	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023447_from_subject_763921366__sex_female_
700023509	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023509_from_subject_764002286__sex_male_
700023551	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023551_from_subject_763860675__sex_male_
700023634	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023634_from_subject_764062976__sex_female_
700023701	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023701_from_subject_763901136__sex_female_
700023815	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023815_from_subject_763759525__sex_female_
700023872	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023872_from_subject_764143897__sex_female_
700023919	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023919_from_subject_763982056__sex_male_
700023967	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700023967_from_subject_764184357__sex_female_
700024024	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024024_from_subject_764042746__sex_female_
700024086	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024086_from_subject_764083206__sex_male_
700024141	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024141_from_subject_764245047__sex_female_
700024201	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024201_from_subject_764285508__sex_male_
700024234	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024234_from_subject_764346198__sex_female_
700024296	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024296_from_subject_764487809__sex_male_
700024349	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024349_from_subject_764467579__sex_female_
700024408	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024408_from_subject_764224817__sex_male_
700024449	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024449_from_subject_763435843__sex_male_
700024492	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024492_from_subject_764002286__sex_male_
700024545	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024545_from_subject_764305738__sex_male_
700024593	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024593_from_subject_764325968__sex_male_
700024646	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024646_from_subject_764447348__sex_male_
700024689	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024689_from_subject_764508039__sex_male_
700024732	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024732_from_subject_764588959__sex_female_
700024846	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024846_from_subject_764649650__sex_female_
700024908	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024908_from_subject_764669880__sex_male_
700024966	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700024966_from_subject_765074482__sex_male_
700033130	female	BCM,WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700033130_from_subject_159733294__sex_female_
700033436	female	BCM,WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700033436_from_subject_159470302__sex_female_
700033726	female	BCM,WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700033726_from_subject_159713063__sex_female_
700037008	female	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700037008_from_subject_764710340__sex_female_
700037090	male	WUGC	Stool	Gastrointestinal	HMP_Human_metagenome_sample_700037090_from_subject_765155402__sex_male_
